label,kp_name,x,y
uncover,Left wrist,68,37
uncover,thorax,57,22
uncover,head top,50,6
uncover,Right ankle,50,122
uncover,Right knee,35,92
uncover,Right hip,56,70
uncover,Left hip,56,72
uncover,Left knee,35,94
uncover,Left ankle,70,107
uncover,Right wrist,44,26
uncover,Right elbow,41,46
uncover,Right shoulder,57,23
uncover,Left shoulder,48,26
uncover,Left elbow,50,54
uncover,Left wrist,47,75
uncover,thorax,49,23
uncover,head top,37,16
uncover,Right ankle,52,137
uncover,Right knee,49,103
uncover,Right hip,48,71
uncover,Left hip,68,72
uncover,Left knee,65,103
uncover,Left ankle,62,136
uncover,Right wrist,47,58
uncover,Right elbow,37,48
uncover,Right shoulder,44,29
uncover,Left shoulder,76,29
uncover,Left elbow,81,53
uncover,Left wrist,66,56
uncover,thorax,61,25
uncover,head top,61,8
uncover,Right ankle,54,121
uncover,Right knee,66,92
uncover,Right hip,54,64
uncover,Left hip,58,65
uncover,Left knee,65,88
uncover,Left ankle,54,121
uncover,Right wrist,83,33
uncover,Right elbow,70,42
uncover,Right shoulder,63,18
uncover,Left shoulder,60,17
uncover,Left elbow,70,44
uncover,Left wrist,76,63
uncover,thorax,67,17
uncover,head top,79,13
uncover,Right ankle,53,122
uncover,Right knee,35,95
uncover,Right hip,56,74
uncover,Left hip,53,73
uncover,Left knee,33,93
uncover,Left ankle,56,124
uncover,Right wrist,37,67
uncover,Right elbow,45,45
uncover,Right shoulder,54,21
uncover,Left shoulder,51,22
uncover,Left elbow,45,46
uncover,Left wrist,37,70
uncover,thorax,48,23
uncover,head top,43,12
uncover,Right ankle,69,95
uncover,Right knee,35,95
uncover,Right hip,43,70
uncover,Left hip,59,70
uncover,Left knee,50,100
uncover,Left ankle,81,105
uncover,Right wrist,50,49
uncover,Right elbow,36,47
uncover,Right shoulder,43,25
uncover,Left shoulder,72,24
uncover,Left elbow,81,45
uncover,Left wrist,65,44
uncover,thorax,56,23
uncover,head top,50,6
uncover,Right ankle,59,135
uncover,Right knee,58,105
uncover,Right hip,56,78
uncover,Left hip,76,73
uncover,Left knee,91,94
uncover,Left ankle,61,103
uncover,Right wrist,32,67
uncover,Right elbow,37,46
uncover,Right shoulder,44,27
uncover,Left shoulder,74,24
uncover,Left elbow,82,44
uncover,Left wrist,91,63
uncover,thorax,60,23
uncover,head top,64,5
uncover,Right ankle,67,89
uncover,Right knee,38,94
uncover,Right hip,46,74
uncover,Left hip,67,71
uncover,Left knee,64,98
uncover,Left ankle,67,132
uncover,Right wrist,47,33
uncover,Right elbow,35,46
uncover,Right shoulder,41,26
uncover,Left shoulder,72,23
uncover,Left elbow,82,42
uncover,Left wrist,67,47
uncover,thorax,55,24
uncover,head top,50,6
uncover,Right ankle,51,112
uncover,Right knee,76,86
uncover,Right hip,55,64
uncover,Left hip,53,66
uncover,Left knee,69,88
uncover,Left ankle,59,123
uncover,Right wrist,65,70
uncover,Right elbow,66,44
uncover,Right shoulder,63,19
uncover,Left shoulder,60,18
uncover,Left elbow,78,35
uncover,Left wrist,76,20
uncover,thorax,69,16
uncover,head top,80,9
uncover,Right ankle,72,114
uncover,Right knee,82,82
uncover,Right hip,59,65
uncover,Left hip,57,65
uncover,Left knee,68,91
uncover,Left ankle,48,118
uncover,Right wrist,75,27
uncover,Right elbow,73,42
uncover,Right shoulder,66,18
uncover,Left shoulder,62,17
uncover,Left elbow,72,42
uncover,Left wrist,79,23
uncover,thorax,70,16
uncover,head top,78,8
uncover,Right ankle,70,98
uncover,Right knee,42,94
uncover,Right hip,57,72
uncover,Left hip,51,71
uncover,Left knee,36,97
uncover,Left ankle,55,124
uncover,Right wrist,37,68
uncover,Right elbow,45,44
uncover,Right shoulder,54,20
uncover,Left shoulder,53,23
uncover,Left elbow,45,49
uncover,Left wrist,38,67
uncover,thorax,50,23
uncover,head top,43,11
uncover,Right ankle,71,125
uncover,Right knee,74,99
uncover,Right hip,59,74
uncover,Left hip,63,71
uncover,Left knee,88,72
uncover,Left ankle,87,101
uncover,Right wrist,88,24
uncover,Right elbow,87,39
uncover,Right shoulder,70,30
uncover,Left shoulder,55,26
uncover,Left elbow,72,13
uncover,Left wrist,89,18
uncover,thorax,67,23
uncover,head top,73,10
uncover,Right ankle,45,93
uncover,Right knee,35,63
uncover,Right hip,55,61
uncover,Left hip,70,69
uncover,Left knee,51,93
uncover,Left ankle,59,117
uncover,Right wrist,49,15
uncover,Right elbow,34,21
uncover,Right shoulder,48,27
uncover,Left shoulder,61,21
uncover,Left elbow,64,48
uncover,Left wrist,63,69
uncover,thorax,52,21
uncover,head top,49,7
uncover,Right ankle,52,118
uncover,Right knee,48,88
uncover,Right hip,67,69
uncover,Left hip,60,61
uncover,Left knee,32,63
uncover,Left ankle,37,92
uncover,Right wrist,48,12
uncover,Right elbow,33,19
uncover,Right shoulder,49,23
uncover,Left shoulder,59,18
uncover,Left elbow,62,45
uncover,Left wrist,54,64
uncover,thorax,53,17
uncover,head top,49,4
uncover,Right ankle,86,87
uncover,Right knee,94,59
uncover,Right hip,64,67
uncover,Left hip,60,70
uncover,Left knee,79,93
uncover,Left ankle,69,120
uncover,Right wrist,68,67
uncover,Right elbow,62,48
uncover,Right shoulder,65,24
uncover,Left shoulder,57,23
uncover,Left elbow,68,9
uncover,Left wrist,72,27
uncover,thorax,65,19
uncover,head top,70,6
uncover,Right ankle,69,128
uncover,Right knee,55,105
uncover,Right hip,48,76
uncover,Left hip,64,75
uncover,Left knee,59,107
uncover,Left ankle,55,134
uncover,Right wrist,52,18
uncover,Right elbow,34,17
uncover,Right shoulder,48,29
uncover,Left shoulder,69,29
uncover,Left elbow,84,17
uncover,Left wrist,66,18
uncover,thorax,58,30
uncover,head top,58,11
uncover,Right ankle,46,106
uncover,Right knee,36,77
uncover,Right hip,65,65
uncover,Left hip,58,64
uncover,Left knee,51,94
uncover,Left ankle,60,122
uncover,Right wrist,45,10
uncover,Right elbow,60,5
uncover,Right shoulder,57,18
uncover,Left shoulder,41,27
uncover,Left elbow,36,53
uncover,Left wrist,30,73
uncover,thorax,43,21
uncover,head top,36,11
uncover,Right ankle,51,134
uncover,Right knee,49,107
uncover,Right hip,50,77
uncover,Left hip,68,76
uncover,Left knee,73,101
uncover,Left ankle,74,132
uncover,Right wrist,50,18
uncover,Right elbow,31,21
uncover,Right shoulder,48,32
uncover,Left shoulder,71,32
uncover,Left elbow,81,52
uncover,Left wrist,79,70
uncover,thorax,59,30
uncover,head top,56,13
uncover,Right ankle,70,118
uncover,Right knee,85,93
uncover,Right hip,61,73
uncover,Left hip,60,73
uncover,Left knee,79,92
uncover,Left ankle,67,117
uncover,Right wrist,65,73
uncover,Right elbow,59,52
uncover,Right shoulder,61,26
uncover,Left shoulder,67,28
uncover,Left elbow,77,46
uncover,Left wrist,69,44
uncover,thorax,65,21
uncover,head top,72,11
uncover,Right ankle,69,130
uncover,Right knee,56,107
uncover,Right hip,49,75
uncover,Left hip,66,76
uncover,Left knee,61,107
uncover,Left ankle,55,132
uncover,Right wrist,36,71
uncover,Right elbow,39,51
uncover,Right shoulder,44,30
uncover,Left shoulder,72,30
uncover,Left elbow,79,53
uncover,Left wrist,76,73
uncover,thorax,58,29
uncover,head top,58,11
uncover,Right ankle,52,115
uncover,Right knee,34,95
uncover,Right hip,53,74
uncover,Left hip,70,75
uncover,Left knee,68,105
uncover,Left ankle,65,132
uncover,Right wrist,35,72
uncover,Right elbow,42,54
uncover,Right shoulder,45,34
uncover,Left shoulder,73,31
uncover,Left elbow,79,52
uncover,Left wrist,81,74
uncover,thorax,57,32
uncover,head top,48,16
uncover,Right ankle,54,118
uncover,Right knee,47,87
uncover,Right hip,68,68
uncover,Left hip,58,62
uncover,Left knee,33,62
uncover,Left ankle,36,86
uncover,Right wrist,34,18
uncover,Right elbow,36,37
uncover,Right shoulder,46,24
uncover,Left shoulder,59,19
uncover,Left elbow,54,45
uncover,Left wrist,45,62
uncover,thorax,51,18
uncover,head top,47,7
uncover,Right ankle,54,118
uncover,Right knee,47,90
uncover,Right hip,67,67
uncover,Left hip,62,66
uncover,Left knee,45,89
uncover,Left ankle,52,122
uncover,Right wrist,40,19
uncover,Right elbow,34,33
uncover,Right shoulder,55,19
uncover,Left shoulder,49,22
uncover,Left elbow,34,37
uncover,Left wrist,40,21
uncover,thorax,48,19
uncover,head top,40,9
uncover,Right ankle,66,122
uncover,Right knee,80,96
uncover,Right hip,59,69
uncover,Left hip,61,69
uncover,Left knee,79,92
uncover,Left ankle,67,122
uncover,Right wrist,87,21
uncover,Right elbow,91,40
uncover,Right shoulder,73,28
uncover,Left shoulder,58,25
uncover,Left elbow,69,10
uncover,Left wrist,78,23
uncover,thorax,69,22
uncover,head top,77,11
uncover,Right ankle,52,121
uncover,Right knee,47,90
uncover,Right hip,68,70
uncover,Left hip,62,68
uncover,Left knee,43,90
uncover,Left ankle,52,121
uncover,Right wrist,31,59
uncover,Right elbow,41,40
uncover,Right shoulder,54,21
uncover,Left shoulder,48,19
uncover,Left elbow,36,30
uncover,Left wrist,42,18
uncover,thorax,46,18
uncover,head top,41,8
uncover,Right ankle,55,97
uncover,Right knee,26,90
uncover,Right hip,49,73
uncover,Left hip,68,74
uncover,Left knee,69,104
uncover,Left ankle,72,134
uncover,Right wrist,50,19
uncover,Right elbow,33,19
uncover,Right shoulder,49,30
uncover,Left shoulder,68,30
uncover,Left elbow,84,16
uncover,Left wrist,67,18
uncover,thorax,58,30
uncover,head top,58,11
uncover,Right ankle,67,121
uncover,Right knee,82,96
uncover,Right hip,63,71
uncover,Left hip,60,71
uncover,Left knee,78,94
uncover,Left ankle,68,119
uncover,Right wrist,92,21
uncover,Right elbow,93,40
uncover,Right shoulder,74,29
uncover,Left shoulder,58,26
uncover,Left elbow,64,8
uncover,Left wrist,80,8
uncover,thorax,69,21
uncover,head top,76,9
uncover,Right ankle,54,119
uncover,Right knee,46,87
uncover,Right hip,68,70
uncover,Left hip,60,61
uncover,Left knee,33,61
uncover,Left ankle,36,90
uncover,Right wrist,43,9
uncover,Right elbow,35,24
uncover,Right shoulder,51,22
uncover,Left shoulder,73,20
uncover,Left elbow,84,41
uncover,Left wrist,82,59
uncover,thorax,59,18
uncover,head top,59,2
uncover,Right ankle,54,119
uncover,Right knee,48,90
uncover,Right hip,68,67
uncover,Left hip,62,67
uncover,Left knee,45,90
uncover,Left ankle,52,120
uncover,Right wrist,30,59
uncover,Right elbow,40,42
uncover,Right shoulder,55,20
uncover,Left shoulder,52,20
uncover,Left elbow,42,43
uncover,Left wrist,32,60
uncover,thorax,48,20
uncover,head top,45,8
uncover,Right ankle,48,102
uncover,Right knee,38,75
uncover,Right hip,57,64
uncover,Left hip,65,65
uncover,Left knee,53,92
uncover,Left ankle,60,119
uncover,Right wrist,32,59
uncover,Right elbow,44,42
uncover,Right shoulder,48,25
uncover,Left shoulder,61,21
uncover,Left elbow,39,11
uncover,Left wrist,54,10
uncover,thorax,48,25
uncover,head top,40,15
uncover,Right ankle,86,91
uncover,Right knee,98,73
uncover,Right hip,68,67
uncover,Left hip,57,72
uncover,Left knee,69,100
uncover,Left ankle,79,127
uncover,Right wrist,90,17
uncover,Right elbow,92,34
uncover,Right shoulder,74,26
uncover,Left shoulder,54,24
uncover,Left elbow,65,10
uncover,Left wrist,75,17
uncover,thorax,66,19
uncover,head top,73,6
uncover,Right ankle,78,81
uncover,Right knee,93,58
uncover,Right hip,62,64
uncover,Left hip,60,65
uncover,Left knee,82,89
uncover,Left ankle,67,118
uncover,Right wrist,66,63
uncover,Right elbow,56,48
uncover,Right shoulder,54,23
uncover,Left shoulder,62,23
uncover,Left elbow,78,28
uncover,Left wrist,62,21
uncover,thorax,59,20
uncover,head top,66,8
uncover,Right ankle,54,134
uncover,Right knee,51,108
uncover,Right hip,51,79
uncover,Left hip,66,74
uncover,Left knee,66,94
uncover,Left ankle,70,114
uncover,Right wrist,33,70
uncover,Right elbow,38,53
uncover,Right shoulder,43,33
uncover,Left shoulder,67,31
uncover,Left elbow,79,14
uncover,Left wrist,64,19
uncover,thorax,57,30
uncover,head top,57,12
uncover,Right ankle,56,133
uncover,Right knee,52,106
uncover,Right hip,51,76
uncover,Left hip,69,72
uncover,Left knee,94,87
uncover,Left ankle,64,94
uncover,Right wrist,52,18
uncover,Right elbow,32,18
uncover,Right shoulder,48,29
uncover,Left shoulder,70,29
uncover,Left elbow,83,14
uncover,Left wrist,65,18
uncover,thorax,59,28
uncover,head top,62,11
uncover,Right ankle,86,87
uncover,Right knee,94,59
uncover,Right hip,66,65
uncover,Left hip,60,68
uncover,Left knee,78,92
uncover,Left ankle,69,121
uncover,Right wrist,63,65
uncover,Right elbow,59,46
uncover,Right shoulder,63,23
uncover,Left shoulder,59,22
uncover,Left elbow,70,7
uncover,Left wrist,84,8
uncover,thorax,65,19
uncover,head top,75,11
uncover,Right ankle,57,132
uncover,Right knee,52,103
uncover,Right hip,51,74
uncover,Left hip,68,71
uncover,Left knee,92,87
uncover,Left ankle,65,94
uncover,Right wrist,40,69
uncover,Right elbow,41,51
uncover,Right shoulder,45,29
uncover,Left shoulder,74,30
uncover,Left elbow,80,51
uncover,Left wrist,80,70
uncover,thorax,60,28
uncover,head top,63,11
uncover,Right ankle,53,135
uncover,Right knee,53,106
uncover,Right hip,55,77
uncover,Left hip,74,73
uncover,Left knee,98,90
uncover,Left ankle,67,96
uncover,Right wrist,49,18
uncover,Right elbow,33,20
uncover,Right shoulder,49,29
uncover,Left shoulder,70,28
uncover,Left elbow,86,16
uncover,Left wrist,66,17
uncover,thorax,58,29
uncover,head top,58,11
uncover,Right ankle,45,91
uncover,Right knee,35,63
uncover,Right hip,55,63
uncover,Left hip,68,65
uncover,Left knee,51,93
uncover,Left ankle,58,119
uncover,Right wrist,30,57
uncover,Right elbow,43,40
uncover,Right shoulder,51,23
uncover,Left shoulder,67,20
uncover,Left elbow,66,48
uncover,Left wrist,63,67
uncover,thorax,55,20
uncover,head top,56,5
uncover,Right ankle,52,116
uncover,Right knee,47,89
uncover,Right hip,67,70
uncover,Left hip,56,62
uncover,Left knee,32,58
uncover,Left ankle,35,82
uncover,Right wrist,46,13
uncover,Right elbow,33,20
uncover,Right shoulder,52,21
uncover,Left shoulder,57,16
uncover,Left elbow,36,26
uncover,Left wrist,46,16
uncover,thorax,53,15
uncover,head top,53,2
uncover,Right ankle,67,119
uncover,Right knee,83,93
uncover,Right hip,58,71
uncover,Left hip,57,72
uncover,Left knee,79,92
uncover,Left ankle,67,118
uncover,Right wrist,74,36
uncover,Right elbow,71,43
uncover,Right shoulder,57,24
uncover,Left shoulder,62,26
uncover,Left elbow,78,43
uncover,Left wrist,71,39
uncover,thorax,63,21
uncover,head top,69,11
uncover,Right ankle,69,126
uncover,Right knee,73,98
uncover,Right hip,55,74
uncover,Left hip,64,70
uncover,Left knee,88,72
uncover,Left ankle,87,100
uncover,Right wrist,59,74
uncover,Right elbow,57,52
uncover,Right shoulder,59,27
uncover,Left shoulder,54,26
uncover,Left elbow,81,36
uncover,Left wrist,67,33
uncover,thorax,63,23
uncover,head top,69,11
uncover,Right ankle,82,100
uncover,Right knee,92,74
uncover,Right hip,61,70
uncover,Left hip,59,71
uncover,Left knee,89,72
uncover,Left ankle,81,100
uncover,Right wrist,62,67
uncover,Right elbow,54,52
uncover,Right shoulder,54,26
uncover,Left shoulder,56,25
uncover,Left elbow,73,15
uncover,Left wrist,69,7
uncover,thorax,63,21
uncover,head top,72,12
uncover,Right ankle,52,117
uncover,Right knee,47,88
uncover,Right hip,68,67
uncover,Left hip,57,61
uncover,Left knee,31,64
uncover,Left ankle,36,87
uncover,Right wrist,35,53
uncover,Right elbow,43,39
uncover,Right shoulder,48,24
uncover,Left shoulder,55,22
uncover,Left elbow,48,45
uncover,Left wrist,41,62
uncover,thorax,49,19
uncover,head top,45,9
uncover,Right ankle,49,134
uncover,Right knee,49,107
uncover,Right hip,52,77
uncover,Left hip,71,77
uncover,Left knee,74,106
uncover,Left ankle,73,132
uncover,Right wrist,50,19
uncover,Right elbow,32,19
uncover,Right shoulder,49,31
uncover,Left shoulder,70,30
uncover,Left elbow,84,15
uncover,Left wrist,67,17
uncover,thorax,59,29
uncover,head top,57,12
uncover,Right ankle,66,122
uncover,Right knee,82,94
uncover,Right hip,58,70
uncover,Left hip,59,70
uncover,Left knee,79,94
uncover,Left ankle,68,122
uncover,Right wrist,76,23
uncover,Right elbow,85,35
uncover,Right shoulder,68,25
uncover,Left shoulder,61,24
uncover,Left elbow,78,41
uncover,Left wrist,70,43
uncover,thorax,65,21
uncover,head top,71,10
uncover,Right ankle,56,132
uncover,Right knee,53,106
uncover,Right hip,51,77
uncover,Left hip,70,72
uncover,Left knee,93,87
uncover,Left ankle,64,95
uncover,Right wrist,39,70
uncover,Right elbow,41,51
uncover,Right shoulder,44,32
uncover,Left shoulder,68,30
uncover,Left elbow,82,15
uncover,Left wrist,66,19
uncover,thorax,59,28
uncover,head top,63,11
uncover,Right ankle,47,99
uncover,Right knee,37,77
uncover,Right hip,58,66
uncover,Left hip,64,65
uncover,Left knee,56,96
uncover,Left ankle,62,121
uncover,Right wrist,36,15
uncover,Right elbow,50,5
uncover,Right shoulder,56,19
uncover,Left shoulder,43,29
uncover,Left elbow,31,38
uncover,Left wrist,33,24
uncover,thorax,47,21
uncover,head top,35,12
uncover,Right ankle,54,136
uncover,Right knee,51,110
uncover,Right hip,49,81
uncover,Left hip,68,81
uncover,Left knee,72,110
uncover,Left ankle,72,135
uncover,Right wrist,31,70
uncover,Right elbow,38,53
uncover,Right shoulder,45,32
uncover,Left shoulder,71,32
uncover,Left elbow,82,53
uncover,Left wrist,86,70
uncover,thorax,58,31
uncover,head top,57,12
uncover,Right ankle,78,82
uncover,Right knee,92,57
uncover,Right hip,63,62
uncover,Left hip,59,65
uncover,Left knee,83,91
uncover,Left ankle,68,118
uncover,Right wrist,71,31
uncover,Right elbow,76,42
uncover,Right shoulder,62,24
uncover,Left shoulder,53,22
uncover,Left elbow,78,28
uncover,Left wrist,68,38
uncover,thorax,62,19
uncover,head top,64,7
uncover,Right ankle,54,120
uncover,Right knee,48,90
uncover,Right hip,69,69
uncover,Left hip,62,67
uncover,Left knee,45,90
uncover,Left ankle,52,121
uncover,Right wrist,38,61
uncover,Right elbow,45,45
uncover,Right shoulder,56,22
uncover,Left shoulder,49,21
uncover,Left elbow,36,34
uncover,Left wrist,42,21
uncover,thorax,48,18
uncover,head top,42,10
uncover,Right ankle,54,115
uncover,Right knee,35,95
uncover,Right hip,54,73
uncover,Left hip,71,74
uncover,Left knee,70,106
uncover,Left ankle,66,134
uncover,Right wrist,50,20
uncover,Right elbow,32,22
uncover,Right shoulder,48,31
uncover,Left shoulder,70,30
uncover,Left elbow,81,51
uncover,Left wrist,81,72
uncover,thorax,59,30
uncover,head top,54,13
uncover,Right ankle,55,115
uncover,Right knee,36,95
uncover,Right hip,52,73
uncover,Left hip,70,73
uncover,Left knee,69,105
uncover,Left ankle,65,132
uncover,Right wrist,49,20
uncover,Right elbow,32,22
uncover,Right shoulder,49,31
uncover,Left shoulder,68,30
uncover,Left elbow,83,14
uncover,Left wrist,65,19
uncover,thorax,58,30
uncover,head top,54,13
uncover,Right ankle,57,112
uncover,Right knee,32,94
uncover,Right hip,54,73
uncover,Left hip,70,74
uncover,Left knee,70,107
uncover,Left ankle,66,133
uncover,Right wrist,36,73
uncover,Right elbow,41,52
uncover,Right shoulder,48,31
uncover,Left shoulder,69,29
uncover,Left elbow,83,15
uncover,Left wrist,64,16
uncover,thorax,57,30
uncover,head top,54,13
uncover,Right ankle,88,97
uncover,Right knee,96,72
uncover,Right hip,66,67
uncover,Left hip,62,68
uncover,Left knee,75,96
uncover,Left ankle,81,124
uncover,Right wrist,80,33
uncover,Right elbow,81,49
uncover,Right shoulder,75,27
uncover,Left shoulder,55,22
uncover,Left elbow,69,8
uncover,Left wrist,75,17
uncover,thorax,67,18
uncover,head top,74,6
uncover,Right ankle,69,124
uncover,Right knee,74,98
uncover,Right hip,61,75
uncover,Left hip,64,72
uncover,Left knee,87,72
uncover,Left ankle,89,99
uncover,Right wrist,56,73
uncover,Right elbow,54,50
uncover,Right shoulder,58,28
uncover,Left shoulder,61,26
uncover,Left elbow,75,13
uncover,Left wrist,91,17
uncover,thorax,65,23
uncover,head top,70,11
uncover,Right ankle,54,118
uncover,Right knee,49,89
uncover,Right hip,69,69
uncover,Left hip,63,67
uncover,Left knee,45,89
uncover,Left ankle,52,119
uncover,Right wrist,40,61
uncover,Right elbow,45,44
uncover,Right shoulder,49,24
uncover,Left shoulder,54,21
uncover,Left elbow,55,49
uncover,Left wrist,45,64
uncover,thorax,48,22
uncover,head top,43,9
uncover,Right ankle,71,133
uncover,Right knee,69,102
uncover,Right hip,58,74
uncover,Left hip,62,71
uncover,Left knee,93,73
uncover,Left ankle,64,93
uncover,Right wrist,81,19
uncover,Right elbow,85,36
uncover,Right shoulder,63,23
uncover,Left shoulder,70,26
uncover,Left elbow,92,40
uncover,Left wrist,84,22
uncover,thorax,70,23
uncover,head top,73,11
uncover,Right ankle,41,98
uncover,Right knee,31,73
uncover,Right hip,56,67
uncover,Left hip,67,70
uncover,Left knee,51,96
uncover,Left ankle,83,98
uncover,Right wrist,36,29
uncover,Right elbow,30,46
uncover,Right shoulder,49,28
uncover,Left shoulder,40,38
uncover,Left elbow,41,65
uncover,Left wrist,37,87
uncover,thorax,38,35
uncover,head top,23,28
uncover,Right ankle,42,100
uncover,Right knee,30,72
uncover,Right hip,56,67
uncover,Left hip,64,69
uncover,Left knee,52,98
uncover,Left ankle,84,97
uncover,Right wrist,32,24
uncover,Right elbow,32,44
uncover,Right shoulder,43,32
uncover,Left shoulder,57,21
uncover,Left elbow,73,41
uncover,Left wrist,76,59
uncover,thorax,48,27
uncover,head top,42,12
uncover,Right ankle,82,123
uncover,Right knee,88,90
uncover,Right hip,64,71
uncover,Left hip,56,73
uncover,Left knee,75,101
uncover,Left ankle,43,98
uncover,Right wrist,80,19
uncover,Right elbow,85,34
uncover,Right shoulder,67,23
uncover,Left shoulder,64,24
uncover,Left elbow,91,35
uncover,Left wrist,78,20
uncover,thorax,69,21
uncover,head top,69,10
uncover,Right ankle,56,139
uncover,Right knee,52,107
uncover,Right hip,48,74
uncover,Left hip,68,73
uncover,Left knee,66,108
uncover,Left ankle,68,139
uncover,Right wrist,58,19
uncover,Right elbow,43,6
uncover,Right shoulder,43,29
uncover,Left shoulder,70,29
uncover,Left elbow,77,51
uncover,Left wrist,61,57
uncover,thorax,56,26
uncover,head top,58,10
uncover,Right ankle,57,98
uncover,Right knee,35,78
uncover,Right hip,65,67
uncover,Left hip,59,64
uncover,Left knee,32,77
uncover,Left ankle,55,100
uncover,Right wrist,47,75
uncover,Right elbow,46,53
uncover,Right shoulder,45,28
uncover,Left shoulder,46,23
uncover,Left elbow,44,48
uncover,Left wrist,42,73
uncover,thorax,41,27
uncover,head top,34,19
uncover,Right ankle,55,131
uncover,Right knee,51,105
uncover,Right hip,48,79
uncover,Left hip,68,77
uncover,Left knee,68,102
uncover,Left ankle,70,130
uncover,Right wrist,38,70
uncover,Right elbow,38,51
uncover,Right shoulder,37,28
uncover,Left shoulder,67,22
uncover,Left elbow,78,43
uncover,Left wrist,77,62
uncover,thorax,51,21
uncover,head top,51,3
uncover,Right ankle,71,132
uncover,Right knee,81,101
uncover,Right hip,66,78
uncover,Left hip,63,80
uncover,Left knee,69,104
uncover,Left ankle,78,135
uncover,Right wrist,75,45
uncover,Right elbow,62,47
uncover,Right shoulder,54,26
uncover,Left shoulder,72,28
uncover,Left elbow,87,47
uncover,Left wrist,68,39
uncover,thorax,64,26
uncover,head top,69,11
uncover,Right ankle,53,138
uncover,Right knee,50,105
uncover,Right hip,47,76
uncover,Left hip,66,75
uncover,Left knee,67,105
uncover,Left ankle,67,140
uncover,Right wrist,47,49
uncover,Right elbow,37,57
uncover,Right shoulder,38,34
uncover,Left shoulder,63,26
uncover,Left elbow,64,7
uncover,Left wrist,48,20
uncover,thorax,52,27
uncover,head top,53,9
uncover,Right ankle,55,94
uncover,Right knee,28,87
uncover,Right hip,42,67
uncover,Left hip,63,68
uncover,Left knee,63,98
uncover,Left ankle,68,130
uncover,Right wrist,48,35
uncover,Right elbow,34,46
uncover,Right shoulder,37,23
uncover,Left shoulder,63,18
uncover,Left elbow,59,33
uncover,Left wrist,38,34
uncover,thorax,48,20
uncover,head top,43,4
uncover,Right ankle,49,90
uncover,Right knee,31,65
uncover,Right hip,60,67
uncover,Left hip,57,65
uncover,Left knee,28,67
uncover,Left ankle,47,89
uncover,Right wrist,33,24
uncover,Right elbow,32,41
uncover,Right shoulder,42,31
uncover,Left shoulder,56,21
uncover,Left elbow,72,42
uncover,Left wrist,75,58
uncover,thorax,48,25
uncover,head top,40,13
uncover,Right ankle,52,130
uncover,Right knee,51,97
uncover,Right hip,62,72
uncover,Left hip,68,72
uncover,Left knee,50,97
uncover,Left ankle,82,95
uncover,Right wrist,38,18
uncover,Right elbow,23,27
uncover,Right shoulder,42,29
uncover,Left shoulder,62,17
uncover,Left elbow,60,39
uncover,Left wrist,47,47
uncover,thorax,49,24
uncover,head top,45,10
uncover,Right ankle,83,118
uncover,Right knee,88,85
uncover,Right hip,64,71
uncover,Left hip,58,73
uncover,Left knee,73,101
uncover,Left ankle,40,97
uncover,Right wrist,79,24
uncover,Right elbow,83,38
uncover,Right shoulder,63,23
uncover,Left shoulder,71,28
uncover,Left elbow,85,45
uncover,Left wrist,73,42
uncover,thorax,67,20
uncover,head top,70,9
uncover,Right ankle,81,91
uncover,Right knee,48,97
uncover,Right hip,56,72
uncover,Left hip,67,71
uncover,Left knee,57,101
uncover,Left ankle,54,131
uncover,Right wrist,58,44
uncover,Right elbow,41,51
uncover,Right shoulder,41,30
uncover,Left shoulder,67,21
uncover,Left elbow,43,10
uncover,Left wrist,31,22
uncover,thorax,48,24
uncover,head top,49,8
uncover,Right ankle,53,130
uncover,Right knee,50,99
uncover,Right hip,47,71
uncover,Left hip,70,68
uncover,Left knee,72,96
uncover,Left ankle,76,129
uncover,Right wrist,34,67
uncover,Right elbow,35,47
uncover,Right shoulder,36,25
uncover,Left shoulder,66,19
uncover,Left elbow,76,42
uncover,Left wrist,81,60
uncover,thorax,51,20
uncover,head top,49,2
uncover,Right ankle,83,120
uncover,Right knee,87,87
uncover,Right hip,65,75
uncover,Left hip,56,77
uncover,Left knee,73,101
uncover,Left ankle,40,105
uncover,Right wrist,82,71
uncover,Right elbow,70,52
uncover,Right shoulder,58,27
uncover,Left shoulder,70,27
uncover,Left elbow,84,46
uncover,Left wrist,70,52
uncover,thorax,65,25
uncover,head top,70,11
uncover,Right ankle,43,101
uncover,Right knee,31,72
uncover,Right hip,56,68
uncover,Left hip,63,69
uncover,Left knee,50,98
uncover,Left ankle,83,98
uncover,Right wrist,40,27
uncover,Right elbow,28,46
uncover,Right shoulder,46,27
uncover,Left shoulder,42,37
uncover,Left elbow,50,62
uncover,Left wrist,36,47
uncover,thorax,39,34
uncover,head top,26,29
uncover,Right ankle,59,93
uncover,Right knee,32,76
uncover,Right hip,58,68
uncover,Left hip,65,70
uncover,Left knee,48,97
uncover,Left ankle,54,132
uncover,Right wrist,26,32
uncover,Right elbow,34,48
uncover,Right shoulder,46,28
uncover,Left shoulder,43,24
uncover,Left elbow,32,44
uncover,Left wrist,34,29
uncover,thorax,45,20
uncover,head top,40,13
uncover,Right ankle,83,90
uncover,Right knee,50,97
uncover,Right hip,61,68
uncover,Left hip,65,70
uncover,Left knee,50,101
uncover,Left ankle,54,133
uncover,Right wrist,38,19
uncover,Right elbow,25,31
uncover,Right shoulder,48,21
uncover,Left shoulder,44,24
uncover,Left elbow,33,43
